,ID,acq-AP_run-01,acq-PA_run-01,acq-AP_run-02,acq-PA_run-02
0,010001,0.488144925236,0.309696011332,0.371590841501,0.355967228853
1,010002,0.425635149804,0.306034281033,0.406528787816,0.413455904081
2,010004,0.416269153153,0.400686472606,0.462239938232,0.523572105989
3,010005,0.222298359673,0.171820111395,0.190458070233,0.201154457388
4,010006,0.195395709546,0.128799781289,0.167767455522,0.156074596099
5,010007,0.30133940199,0.23276983748,0.282882414334,0.251278262383
6,010008,0.159744584507,0.144544444261,0.118714990259,0.135509348538
7,010009,0.196028894037,0.189187247002,0.182388928021,0.209888986503
8,010011,0.136322554983,0.136039118064,0.163490190972,0.155621879321
9,010014,0.156100327395,0.13668886255,0.202488768381,0.145349072623
10,010015,0.126543065242,0.150801177882,0.20779457571,0.122655555931
11,010016,0.137116403605,0.126190804317,0.158554771007,0.169721079543
12,010017,0.169882340549,0.173840978631,0.169387673252,0.144217526279
13,010018,0.166913078788,0.164331272893,0.138690754056,0.183334242453
14,010020,0.1231417064,0.120230588328,0.170096641196,0.129908857705
15,010021,0.288020173184,0.232208856262,0.206602963215,0.244066635921
16,010022,0.137844124703,0.0843601029589,0.135282765166,0.18716116319
17,010023,0.169088402608,0.129368758858,0.124258011731,0.125680302093
18,010024,0.12058096769,0.139796236242,0.133332953685,0.122803626163
19,010026,0.407192192981,0.277025994023,0.304009612813,0.41658648713
20,010027,0.139966849468,0.135876084589,0.13079078902,0.14260496186
21,010029,0.169219916231,0.189866226529,0.227710820986,
22,010030,0.11297350976,0.081071921705,0.0976593722584,0.0707856367052
23,010031,0.146649211679,0.0887507022042,0.124015426511,0.107734320425
24,010032,0.20263566277,0.134760505393,0.158227558091,0.129387515093
25,010033,0.206912202066,0.159647807726,0.155220097675,0.144285198006
26,010034,0.188450901129,0.124044546211,0.175727712946,0.183635031155
27,010035,0.175629817576,0.141485777657,0.189001190608,0.154456564774
28,010036,0.253885721476,0.190562378388,0.259145509365,0.190538340554
29,010037,0.266512862071,0.267471332529,0.287306904496,0.286581661356
30,010038,0.285152716936,0.242796527727,0.22342486164,0.273283476712
31,010040,0.142808232345,0.112364253372,0.138466933796,0.141230578555
32,010041,0.160731019048,0.151911709599,0.176285303029,0.238261232626
33,010042,0.161811460889,0.156621997205,0.167224480574,0.123664348838
34,010044,0.193923599156,0.140476915516,0.219249119378,0.149508531701
35,010045,0.323487311398,0.328403692797,0.405413442618,0.393857428525
36,010046,0.183867668537,0.146869811559,0.180420000105,0.166471552278
37,010048,0.539566176636,0.394497397629,0.586697905194,0.569146420821
38,010050,0.188800931112,0.227536408419,0.273474717779,0.321993536754
